CRASH DATE,CRASH_COUNT,is_weekend,month,is_holiday,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED
2020-10-07,308,0,10,0,131.0,0.0
2020-10-08,332,0,10,0,150.0,2.0
2020-10-09,330,0,10,0,131.0,0.0
2020-10-10,277,1,10,0,140.0,1.0
2020-10-11,248,1,10,0,127.0,0.0
2020-10-12,323,0,10,0,170.0,0.0
2020-10-13,323,0,10,0,133.0,0.0
2020-10-14,333,0,10,0,139.0,0.0
2020-10-15,311,0,10,0,141.0,3.0
2020-10-16,304,0,10,0,120.0,1.0
2020-10-17,335,1,10,0,167.0,1.0
2020-10-18,305,1,10,0,158.0,4.0
2020-10-19,276,0,10,0,80.0,0.0
2020-10-20,336,0,10,0,144.0,1.0
2020-10-21,338,0,10,0,161.0,0.0
2020-10-22,264,0,10,0,118.0,1.0
2020-10-23,337,0,10,0,149.0,0.0
2020-10-24,301,1,10,0,151.0,0.0
2020-10-25,281,1,10,0,135.0,0.0
2020-10-26,314,0,10,0,162.0,2.0
2020-10-27,262,0,10,0,108.0,0.0
2020-10-28,309,0,10,0,134.0,0.0
2020-10-29,334,0,10,0,146.0,1.0
2020-10-30,394,0,10,0,155.0,2.0
2020-10-31,334,1,10,0,153.0,0.0
2020-11-01,308,1,11,0,149.0,1.0
2020-11-02,327,0,11,0,139.0,1.0
2020-11-03,285,0,11,0,117.0,1.0
2020-11-04,302,0,11,0,113.0,0.0
2020-11-05,357,0,11,0,166.0,2.0
2020-11-06,365,0,11,0,166.0,0.0
2020-11-07,329,1,11,0,173.0,2.0
2020-11-08,326,1,11,0,144.0,0.0
2020-11-09,318,0,11,0,173.0,1.0
2020-11-10,343,0,11,0,176.0,0.0
2020-11-11,300,0,11,0,158.0,0.0
2020-11-12,327,0,11,0,149.0,2.0
2020-11-13,391,0,11,0,161.0,2.0
2020-11-14,298,1,11,0,127.0,1.0
2020-11-15,251,1,11,0,94.0,0.0
2020-11-16,305,0,11,0,130.0,2.0
2020-11-17,261,0,11,0,113.0,0.0
2020-11-18,295,0,11,0,142.0,0.0
2020-11-19,279,0,11,0,120.0,0.0
2020-11-20,358,0,11,0,162.0,3.0
2020-11-21,314,1,11,0,149.0,0.0
2020-11-22,222,1,11,0,96.0,3.0
2020-11-23,298,0,11,0,141.0,0.0
2020-11-24,324,0,11,0,149.0,4.0
2020-11-25,276,0,11,0,121.0,1.0
2020-11-26,203,0,11,0,92.0,2.0
2020-11-27,279,0,11,0,130.0,0.0
2020-11-28,239,1,11,0,126.0,1.0
2020-11-29,248,1,11,0,120.0,1.0
2020-11-30,301,0,11,0,122.0,1.0
2020-12-01,269,0,12,0,99.0,0.0
2020-12-02,235,0,12,0,103.0,1.0
2020-12-03,252,0,12,0,92.0,0.0
2020-12-04,372,0,12,0,182.0,1.0
2020-12-05,278,1,12,0,114.0,0.0
2020-12-06,241,1,12,0,95.0,0.0
2020-12-07,281,0,12,0,118.0,1.0
2020-12-08,282,0,12,0,150.0,1.0
2020-12-09,280,0,12,0,114.0,2.0
2020-12-10,311,0,12,0,149.0,1.0
2020-12-11,348,0,12,0,158.0,1.0
2020-12-12,285,1,12,0,114.0,3.0
2020-12-13,265,1,12,0,137.0,0.0
2020-12-14,250,0,12,0,112.0,1.0
2020-12-15,315,0,12,0,133.0,0.0
2020-12-16,341,0,12,0,119.0,0.0
2020-12-17,233,0,12,0,56.0,0.0
2020-12-18,278,0,12,0,93.0,1.0
2020-12-19,251,1,12,0,72.0,0.0
2020-12-20,194,1,12,0,83.0,1.0
2020-12-21,268,0,12,0,79.0,0.0
2020-12-22,320,0,12,0,119.0,0.0
2020-12-23,360,0,12,0,144.0,1.0
2020-12-24,315,0,12,0,138.0,1.0
2020-12-25,168,0,12,0,61.0,1.0
2020-12-26,226,1,12,0,117.0,2.0
2020-12-27,184,1,12,0,59.0,1.0
2020-12-28,217,0,12,0,85.0,0.0
2020-12-29,244,0,12,0,109.0,0.0
2020-12-30,238,0,12,0,97.0,0.0
2020-12-31,278,0,12,0,125.0,1.0
2021-01-01,257,0,1,0,105.0,2.0
2021-01-02,220,1,1,0,106.0,1.0
2021-01-03,186,1,1,0,102.0,0.0
2021-01-04,242,0,1,0,101.0,1.0
2021-01-05,228,0,1,0,92.0,0.0
2021-01-06,220,0,1,0,87.0,1.0
2021-01-07,285,0,1,0,125.0,3.0
2021-01-08,272,0,1,0,117.0,0.0
2021-01-09,244,1,1,0,115.0,0.0
2021-01-10,177,1,1,0,85.0,0.0
2021-01-11,238,0,1,0,85.0,0.0
2021-01-12,279,0,1,0,100.0,0.0
2021-01-13,245,0,1,0,85.0,1.0
2021-01-14,253,0,1,0,109.0,1.0
2021-01-15,272,0,1,0,105.0,0.0
2021-01-16,265,1,1,0,127.0,1.0
2021-01-17,210,1,1,0,94.0,0.0
2021-01-18,225,0,1,0,92.0,0.0
2021-01-19,261,0,1,0,101.0,0.0
2021-01-20,253,0,1,0,95.0,1.0
2021-01-21,251,0,1,0,106.0,0.0
2021-01-22,254,0,1,0,92.0,1.0
2021-01-23,251,1,1,0,115.0,0.0
2021-01-24,212,1,1,0,89.0,0.0
2021-01-25,260,0,1,0,85.0,0.0
2021-01-26,263,0,1,0,128.0,0.0
2021-01-27,262,0,1,0,94.0,0.0
2021-01-28,262,0,1,0,85.0,0.0
2021-01-29,291,0,1,0,116.0,3.0
2021-01-30,284,1,1,0,78.0,1.0
2021-01-31,297,1,1,0,108.0,0.0
2021-02-01,239,0,2,0,38.0,0.0
2021-02-02,238,0,2,0,38.0,0.0
2021-02-03,246,0,2,0,51.0,0.0
2021-02-04,277,0,2,0,97.0,0.0
2021-02-05,326,0,2,0,106.0,0.0
2021-02-06,275,1,2,0,96.0,1.0
2021-02-07,243,1,2,0,106.0,0.0
2021-02-08,301,0,2,0,96.0,0.0
2021-02-09,229,0,2,0,68.0,0.0
2021-02-10,279,0,2,0,110.0,0.0
2021-02-11,299,0,2,0,84.0,0.0
2021-02-12,290,0,2,0,105.0,0.0
2021-02-13,210,1,2,0,89.0,1.0
2021-02-14,184,1,2,0,69.0,0.0
2021-02-15,208,0,2,0,89.0,2.0
2021-02-16,213,0,2,0,73.0,2.0
2021-02-17,239,0,2,0,96.0,1.0
2021-02-18,256,0,2,0,104.0,1.0
2021-02-19,202,0,2,0,69.0,0.0
2021-02-20,257,1,2,0,100.0,0.0
2021-02-21,208,1,2,0,106.0,0.0
2021-02-22,245,0,2,0,81.0,1.0
2021-02-23,240,0,2,0,97.0,0.0
2021-02-24,267,0,2,0,137.0,2.0
2021-02-25,269,0,2,0,95.0,0.0
2021-02-26,301,0,2,0,152.0,1.0
2021-02-27,223,1,2,0,104.0,0.0
2021-02-28,212,1,2,0,99.0,0.0
2021-03-01,224,0,3,0,77.0,0.0
2021-03-02,268,0,3,0,126.0,0.0
2021-03-03,244,0,3,0,95.0,1.0
2021-03-04,262,0,3,0,84.0,3.0
2021-03-05,306,0,3,0,123.0,2.0
2021-03-06,251,1,3,0,91.0,0.0
2021-03-07,216,1,3,0,93.0,0.0
2021-03-08,250,0,3,0,94.0,0.0
2021-03-09,299,0,3,0,126.0,1.0
2021-03-10,224,0,3,0,100.0,2.0
2021-03-11,287,0,3,0,144.0,0.0
2021-03-12,338,0,3,0,139.0,2.0
2021-03-13,252,1,3,0,95.0,1.0
2021-03-14,244,1,3,0,89.0,0.0
2021-03-15,253,0,3,0,108.0,0.0
2021-03-16,237,0,3,0,82.0,0.0
2021-03-17,243,0,3,0,100.0,0.0
2021-03-18,244,0,3,0,89.0,1.0
2021-03-19,309,0,3,0,115.0,0.0
2021-03-20,283,1,3,0,144.0,1.0
2021-03-21,261,1,3,0,147.0,0.0
2021-03-22,295,0,3,0,132.0,1.0
2021-03-23,283,0,3,0,122.0,0.0
2021-03-24,268,0,3,0,136.0,1.0
2021-03-25,257,0,3,0,103.0,0.0
2021-03-26,336,0,3,0,159.0,0.0
2021-03-27,325,1,3,0,184.0,1.0
2021-03-28,198,1,3,0,77.0,1.0
2021-03-29,240,0,3,0,103.0,0.0
2021-03-30,281,0,3,0,115.0,1.0
2021-03-31,284,0,3,0,133.0,0.0
2021-04-01,263,0,4,0,128.0,1.0
2021-04-02,283,0,4,0,108.0,0.0
2021-04-03,281,1,4,0,154.0,1.0
2021-04-04,259,1,4,0,124.0,1.0
2021-04-05,268,0,4,0,154.0,0.0
2021-04-06,318,0,4,0,155.0,0.0
2021-04-07,303,0,4,0,138.0,1.0
2021-04-08,310,0,4,0,156.0,3.0
2021-04-09,281,0,4,0,103.0,1.0
2021-04-10,294,1,4,0,138.0,1.0
2021-04-11,215,1,4,0,112.0,0.0
2021-04-12,264,0,4,0,128.0,0.0
2021-04-13,321,0,4,0,143.0,1.0
2021-04-14,295,0,4,0,137.0,0.0
2021-04-15,270,0,4,0,115.0,2.0
2021-04-16,298,0,4,0,127.0,0.0
2021-04-17,265,1,4,0,112.0,1.0
2021-04-18,258,1,4,0,157.0,2.0
2021-04-19,320,0,4,0,142.0,2.0
2021-04-20,313,0,4,0,168.0,0.0
2021-04-21,283,0,4,0,136.0,1.0
2021-04-22,252,0,4,0,97.0,1.0
2021-04-23,357,0,4,0,124.0,1.0
2021-04-24,301,1,4,0,132.0,2.0
2021-04-25,273,1,4,0,172.0,1.0
2021-04-26,300,0,4,0,152.0,1.0
2021-04-27,273,0,4,0,101.0,2.0
2021-04-28,380,0,4,0,200.0,0.0
2021-04-29,324,0,4,0,141.0,1.0
2021-04-30,331,0,4,0,144.0,0.0
2021-05-01,318,1,5,0,174.0,1.0
2021-05-02,330,1,5,0,216.0,1.0
2021-05-03,316,0,5,0,186.0,1.0
2021-05-04,345,0,5,0,166.0,0.0
2021-05-05,339,0,5,0,143.0,0.0
2021-05-06,339,0,5,0,154.0,1.0
2021-05-07,319,0,5,0,139.0,0.0
2021-05-08,305,1,5,0,149.0,0.0
2021-05-09,266,1,5,0,133.0,1.0
2021-05-10,279,0,5,0,121.0,0.0
2021-05-11,326,0,5,0,181.0,2.0
2021-05-12,330,0,5,0,153.0,0.0
2021-05-13,318,0,5,0,158.0,1.0
2021-05-14,411,0,5,0,217.0,1.0
2021-05-15,321,1,5,0,171.0,0.0
2021-05-16,337,1,5,0,144.0,0.0
2021-05-17,320,0,5,0,139.0,1.0
2021-05-18,374,0,5,0,183.0,1.0
2021-05-19,347,0,5,0,168.0,1.0
2021-05-20,385,0,5,0,168.0,1.0
2021-05-21,384,0,5,0,155.0,4.0
2021-05-22,378,1,5,0,210.0,3.0
2021-05-23,330,1,5,0,167.0,1.0
2021-05-24,322,0,5,0,136.0,3.0
2021-05-25,354,0,5,0,203.0,2.0
2021-05-26,333,0,5,0,169.0,1.0
2021-05-27,433,0,5,0,223.0,0.0
2021-05-28,358,0,5,0,162.0,3.0
2021-05-29,242,1,5,0,83.0,0.0
2021-05-30,256,1,5,0,114.0,2.0
2021-05-31,275,0,5,0,155.0,1.0
2021-06-01,355,0,6,0,161.0,2.0
2021-06-02,339,0,6,0,169.0,0.0
2021-06-03,288,0,6,0,118.0,0.0
2021-06-04,331,0,6,0,152.0,2.0
2021-06-05,365,1,6,0,166.0,0.0
2021-06-06,367,1,6,0,199.0,0.0
2021-06-07,381,0,6,0,194.0,0.0
2021-06-08,355,0,6,0,149.0,0.0
2021-06-09,353,0,6,0,191.0,0.0
2021-06-10,370,0,6,0,157.0,3.0
2021-06-11,343,0,6,0,158.0,1.0
2021-06-12,327,1,6,0,171.0,2.0
2021-06-13,330,1,6,0,172.0,2.0
2021-06-14,329,0,6,0,144.0,0.0
2021-06-15,369,0,6,0,174.0,1.0
2021-06-16,370,0,6,0,190.0,1.0
2021-06-17,388,0,6,0,181.0,1.0
2021-06-18,388,0,6,0,177.0,4.0
2021-06-19,372,1,6,0,174.0,1.0
2021-06-20,323,1,6,0,157.0,1.0
2021-06-21,361,0,6,0,171.0,0.0
2021-06-22,290,0,6,0,138.0,0.0
2021-06-23,353,0,6,0,180.0,0.0
2021-06-24,384,0,6,0,176.0,1.0
2021-06-25,381,0,6,0,190.0,0.0
2021-06-26,375,1,6,0,196.0,0.0
2021-06-27,333,1,6,0,162.0,1.0
2021-06-28,379,0,6,0,188.0,2.0
2021-06-29,350,0,6,0,174.0,2.0
2021-06-30,362,0,6,0,159.0,0.0
2021-07-01,319,0,7,0,151.0,2.0
2021-07-02,333,0,7,0,188.0,0.0
2021-07-03,291,1,7,0,135.0,1.0
2021-07-04,289,1,7,0,145.0,0.0
2021-07-05,322,0,7,0,143.0,0.0
2021-07-06,326,0,7,0,153.0,0.0
2021-07-07,324,0,7,0,130.0,1.0
2021-07-08,306,0,7,0,160.0,2.0
2021-07-09,346,0,7,0,180.0,2.0
2021-07-10,293,1,7,0,152.0,1.0
2021-07-11,263,1,7,0,131.0,1.0
2021-07-12,303,0,7,0,130.0,0.0
2021-07-13,298,0,7,0,125.0,1.0
2021-07-14,331,0,7,0,140.0,1.0
2021-07-15,372,0,7,0,181.0,0.0
2021-07-16,350,0,7,0,152.0,1.0
2021-07-17,339,1,7,0,192.0,1.0
2021-07-18,310,1,7,0,189.0,1.0
2021-07-19,328,0,7,0,136.0,1.0
2021-07-20,286,0,7,0,158.0,0.0
2021-07-21,330,0,7,0,142.0,0.0
2021-07-22,329,0,7,0,146.0,2.0
2021-07-23,324,0,7,0,124.0,0.0
2021-07-24,337,1,7,0,209.0,3.0
2021-07-25,322,1,7,0,153.0,0.0
2021-07-26,359,0,7,0,185.0,3.0
2021-07-27,318,0,7,0,146.0,0.0
2021-07-28,300,0,7,0,137.0,1.0
2021-07-29,319,0,7,0,157.0,2.0
2021-07-30,383,0,7,0,173.0,1.0
2021-07-31,353,1,7,0,186.0,1.0
2021-08-01,303,1,8,0,175.0,3.0
2021-08-02,325,0,8,0,171.0,0.0
2021-08-03,313,0,8,0,152.0,1.0
2021-08-04,291,0,8,0,144.0,0.0
2021-08-05,304,0,8,0,110.0,1.0
2021-08-06,355,0,8,0,202.0,0.0
2021-08-07,334,1,8,0,165.0,1.0
2021-08-08,314,1,8,0,149.0,1.0
2021-08-09,339,0,8,0,163.0,2.0
2021-08-10,331,0,8,0,202.0,1.0
2021-08-11,316,0,8,0,125.0,0.0
2021-08-12,324,0,8,0,164.0,0.0
2021-08-13,358,0,8,0,181.0,1.0
2021-08-14,302,1,8,0,143.0,1.0
2021-08-15,314,1,8,0,164.0,1.0
2021-08-16,301,0,8,0,142.0,0.0
2021-08-17,286,0,8,0,170.0,1.0
2021-08-18,334,0,8,0,154.0,0.0
2021-08-19,286,0,8,0,127.0,0.0
2021-08-20,325,0,8,0,147.0,0.0
2021-08-21,321,1,8,0,159.0,2.0
2021-08-22,257,1,8,0,146.0,0.0
2021-08-23,293,0,8,0,146.0,0.0
2021-08-24,332,0,8,0,187.0,3.0
2021-08-25,336,0,8,0,156.0,0.0
2021-08-26,343,0,8,0,163.0,1.0
2021-08-27,349,0,8,0,147.0,3.0
2021-08-28,303,1,8,0,165.0,1.0
2021-08-29,358,1,8,0,209.0,1.0
2021-08-30,323,0,8,0,139.0,0.0
2021-08-31,310,0,8,0,145.0,2.0
2021-09-01,319,0,9,0,142.0,0.0
2021-09-02,365,0,9,0,187.0,1.0
2021-09-03,353,0,9,0,151.0,0.0
2021-09-04,341,1,9,0,196.0,1.0
2021-09-05,293,1,9,0,175.0,2.0
2021-09-06,299,0,9,0,183.0,0.0
2021-09-07,337,0,9,0,182.0,3.0
2021-09-08,334,0,9,0,165.0,0.0
2021-09-09,294,0,9,0,138.0,0.0
2021-09-10,352,0,9,0,176.0,1.0
2021-09-11,333,1,9,0,149.0,5.0
2021-09-12,321,1,9,0,187.0,1.0
2021-09-13,378,0,9,0,157.0,0.0
2021-09-14,342,0,9,0,182.0,0.0
2021-09-15,356,0,9,0,186.0,0.0
2021-09-16,269,0,9,0,122.0,0.0
2021-09-17,375,0,9,0,176.0,0.0
2021-09-18,319,1,9,0,186.0,1.0
2021-09-19,318,1,9,0,171.0,1.0
2021-09-20,317,0,9,0,154.0,1.0
2021-09-21,312,0,9,0,160.0,1.0
2021-09-22,289,0,9,0,136.0,0.0
2021-09-23,319,0,9,0,145.0,0.0
2021-09-24,383,0,9,0,183.0,1.0
2021-09-25,358,1,9,0,170.0,2.0
2021-09-26,314,1,9,0,170.0,0.0
2021-09-27,325,0,9,0,138.0,1.0
2021-09-28,296,0,9,0,147.0,3.0
2021-09-29,343,0,9,0,199.0,0.0
2021-09-30,344,0,9,0,166.0,0.0
2021-10-01,385,0,10,0,188.0,1.0
2021-10-02,349,1,10,0,167.0,3.0
2021-10-03,328,1,10,0,148.0,0.0
2021-10-04,290,0,10,0,139.0,1.0
2021-10-05,318,0,10,0,141.0,0.0
2021-10-06,270,0,10,0,130.0,1.0
2021-10-07,368,0,10,0,167.0,3.0
2021-10-08,361,0,10,0,171.0,0.0
2021-10-09,268,1,10,0,157.0,0.0
2021-10-10,269,1,10,0,153.0,1.0
2021-10-11,297,0,10,0,138.0,2.0
2021-10-12,321,0,10,0,160.0,1.0
2021-10-13,312,0,10,0,133.0,1.0
2021-10-14,353,0,10,0,171.0,1.0
2021-10-15,381,0,10,0,191.0,3.0
2021-10-16,339,1,10,0,184.0,0.0
2021-10-17,319,1,10,0,176.0,3.0
2021-10-18,318,0,10,0,129.0,2.0
2021-10-19,302,0,10,0,165.0,2.0
2021-10-20,365,0,10,0,177.0,0.0
2021-10-21,372,0,10,0,164.0,0.0
2021-10-22,381,0,10,0,208.0,1.0
2021-10-23,312,1,10,0,149.0,3.0
2021-10-24,236,1,10,0,136.0,1.0
2021-10-25,330,0,10,0,152.0,0.0
2021-10-26,323,0,10,0,169.0,0.0
2021-10-27,323,0,10,0,158.0,1.0
2021-10-28,344,0,10,0,170.0,1.0
2021-10-29,357,0,10,0,160.0,2.0
2021-10-30,352,1,10,0,185.0,0.0
2021-10-31,362,1,10,0,193.0,0.0
2021-11-01,331,0,11,0,141.0,1.0
2021-11-02,276,0,11,0,135.0,1.0
2021-11-03,321,0,11,0,155.0,1.0
2021-11-04,317,0,11,0,132.0,1.0
2021-11-05,386,0,11,0,190.0,1.0
2021-11-06,335,1,11,0,178.0,0.0
2021-11-07,265,1,11,0,119.0,0.0
2021-11-08,329,0,11,0,162.0,0.0
2021-11-09,328,0,11,0,163.0,2.0
2021-11-10,346,0,11,0,184.0,1.0
2021-11-11,293,0,11,0,140.0,1.0
2021-11-12,353,0,11,0,202.0,0.0
2021-11-13,335,1,11,0,152.0,0.0
2021-11-14,269,1,11,0,142.0,3.0
2021-11-15,343,0,11,0,160.0,0.0
2021-11-16,315,0,11,0,157.0,1.0
2021-11-17,317,0,11,0,169.0,1.0
2021-11-18,351,0,11,0,187.0,0.0
2021-11-19,349,0,11,0,155.0,1.0
2021-11-20,305,1,11,0,165.0,2.0
2021-11-21,273,1,11,0,107.0,0.0
2021-11-22,314,0,11,0,149.0,2.0
2021-11-23,340,0,11,0,128.0,1.0
2021-11-24,368,0,11,0,188.0,0.0
2021-11-25,217,0,11,0,119.0,0.0
2021-11-26,261,0,11,0,119.0,0.0
2021-11-27,264,1,11,0,124.0,1.0
2021-11-28,271,1,11,0,120.0,0.0
2021-11-29,323,0,11,0,148.0,2.0
2021-11-30,282,0,11,0,116.0,1.0
2021-12-01,266,0,12,0,118.0,0.0
2021-12-02,319,0,12,0,171.0,0.0
2021-12-03,343,0,12,0,149.0,2.0
2021-12-04,278,1,12,0,114.0,1.0
2021-12-05,255,1,12,0,144.0,0.0
2021-12-06,345,0,12,0,177.0,0.0
2021-12-07,321,0,12,0,153.0,1.0
2021-12-08,287,0,12,0,127.0,0.0
2021-12-09,283,0,12,0,144.0,0.0
2021-12-10,301,0,12,0,141.0,0.0
2021-12-11,307,1,12,0,161.0,1.0
2021-12-12,266,1,12,0,139.0,2.0
2021-12-13,302,0,12,0,133.0,2.0
2021-12-14,322,0,12,0,143.0,0.0
2021-12-15,285,0,12,0,143.0,0.0
2021-12-16,317,0,12,0,181.0,3.0
2021-12-17,305,0,12,0,149.0,2.0
2021-12-18,331,1,12,0,151.0,0.0
2021-12-19,291,1,12,0,123.0,0.0
2021-12-20,292,0,12,0,132.0,1.0
2021-12-21,256,0,12,0,94.0,1.0
2021-12-22,278,0,12,0,117.0,0.0
2021-12-23,302,0,12,0,153.0,0.0
2021-12-24,281,0,12,0,130.0,4.0
2021-12-25,189,1,12,0,112.0,0.0
2021-12-26,186,1,12,0,84.0,1.0
2021-12-27,207,0,12,0,89.0,0.0
2021-12-28,221,0,12,0,131.0,0.0
2021-12-29,192,0,12,0,80.0,1.0
2021-12-30,223,0,12,0,117.0,0.0
2021-12-31,232,0,12,0,99.0,1.0
2022-01-01,283,1,1,0,140.0,0.0
2022-01-02,180,1,1,0,77.0,2.0
2022-01-03,208,0,1,0,80.0,0.0
2022-01-04,255,0,1,0,113.0,2.0
2022-01-05,306,0,1,0,152.0,0.0
2022-01-06,233,0,1,0,99.0,0.0
2022-01-07,296,0,1,0,100.0,0.0
2022-01-08,236,1,1,0,96.0,2.0
2022-01-09,234,1,1,0,108.0,1.0
2022-01-10,265,0,1,0,115.0,0.0
2022-01-11,257,0,1,0,110.0,0.0
2022-01-12,250,0,1,0,114.0,0.0
2022-01-13,268,0,1,0,130.0,2.0
2022-01-14,289,0,1,0,130.0,1.0
2022-01-15,236,1,1,0,92.0,1.0
2022-01-16,266,1,1,0,88.0,1.0
2022-01-17,203,0,1,0,71.0,1.0
2022-01-18,258,0,1,0,86.0,0.0
2022-01-19,255,0,1,0,96.0,0.0
2022-01-20,246,0,1,0,117.0,0.0
2022-01-21,288,0,1,0,98.0,1.0
2022-01-22,267,1,1,0,110.0,0.0
2022-01-23,229,1,1,0,105.0,2.0
2022-01-24,238,0,1,0,96.0,3.0
2022-01-25,235,0,1,0,109.0,2.0
2022-01-26,266,0,1,0,115.0,0.0
2022-01-27,272,0,1,0,128.0,0.0
2022-01-28,283,0,1,0,101.0,0.0
2022-01-29,276,1,1,0,62.0,0.0
2022-01-30,224,1,1,0,73.0,0.0
2022-01-31,312,0,1,0,90.0,0.0
2022-02-01,274,0,2,0,104.0,1.0
2022-02-02,268,0,2,0,124.0,0.0
2022-02-03,248,0,2,0,103.0,0.0
2022-02-04,288,0,2,0,128.0,2.0
2022-02-05,295,1,2,0,132.0,1.0
2022-02-06,270,1,2,0,127.0,2.0
2022-02-07,276,0,2,0,124.0,0.0
2022-02-08,279,0,2,0,143.0,0.0
2022-02-09,272,0,2,0,132.0,2.0
2022-02-10,302,0,2,0,139.0,0.0
2022-02-11,319,0,2,0,154.0,0.0
2022-02-12,237,1,2,0,121.0,1.0
2022-02-13,229,1,2,0,111.0,1.0
2022-02-14,305,0,2,0,111.0,0.0
2022-02-15,289,0,2,0,139.0,0.0
2022-02-16,278,0,2,0,113.0,0.0
2022-02-17,267,0,2,0,127.0,2.0
2022-02-18,279,0,2,0,123.0,1.0
2022-02-19,237,1,2,0,110.0,1.0
2022-02-20,245,1,2,0,123.0,0.0
2022-02-21,194,0,2,0,85.0,2.0
2022-02-22,244,0,2,0,121.0,1.0
2022-02-23,253,0,2,0,113.0,0.0
2022-02-24,223,0,2,0,86.0,2.0
2022-02-25,251,0,2,0,86.0,2.0
2022-02-26,247,1,2,0,104.0,1.0
2022-02-27,244,1,2,0,141.0,0.0
2022-02-28,278,0,2,0,109.0,4.0
2022-03-01,248,0,3,0,102.0,0.0
2022-03-02,246,0,3,0,134.0,0.0
2022-03-03,318,0,3,0,137.0,0.0
2022-03-04,328,0,3,0,132.0,4.0
2022-03-05,259,1,3,0,114.0,2.0
2022-03-06,237,1,3,0,119.0,0.0
2022-03-07,329,0,3,0,152.0,1.0
2022-03-08,259,0,3,0,123.0,1.0
2022-03-09,286,0,3,0,125.0,0.0
2022-03-10,268,0,3,0,137.0,0.0
2022-03-11,329,0,3,0,151.0,1.0
2022-03-12,253,1,3,0,110.0,0.0
2022-03-13,274,1,3,0,123.0,1.0
2022-03-14,311,0,3,0,172.0,1.0
2022-03-15,295,0,3,0,143.0,1.0
2022-03-16,311,0,3,0,150.0,0.0
2022-03-17,279,0,3,0,142.0,0.0
2022-03-18,362,0,3,0,190.0,0.0
2022-03-19,287,1,3,0,154.0,1.0
2022-03-20,259,1,3,0,153.0,0.0
2022-03-21,293,0,3,0,171.0,0.0
2022-03-22,290,0,3,0,118.0,0.0
2022-03-23,273,0,3,0,124.0,0.0
2022-03-24,266,0,3,0,133.0,1.0
2022-03-25,307,0,3,0,132.0,1.0
2022-03-26,288,1,3,0,129.0,0.0
2022-03-27,267,1,3,0,119.0,0.0
2022-03-28,299,0,3,0,136.0,1.0
2022-03-29,272,0,3,0,135.0,0.0
2022-03-30,285,0,3,0,116.0,0.0
2022-03-31,282,0,3,0,129.0,0.0
2022-04-01,290,0,4,0,152.0,1.0
2022-04-02,277,1,4,0,132.0,0.0
2022-04-03,257,1,4,0,118.0,0.0
2022-04-04,289,0,4,0,121.0,0.0
2022-04-05,252,0,4,0,106.0,0.0
2022-04-06,253,0,4,0,116.0,0.0
2022-04-07,283,0,4,0,132.0,1.0
2022-04-08,343,0,4,0,174.0,1.0
2022-04-09,293,1,4,0,153.0,0.0
2022-04-10,285,1,4,0,151.0,0.0
2022-04-11,283,0,4,0,121.0,0.0
2022-04-12,312,0,4,0,166.0,0.0
2022-04-13,296,0,4,0,165.0,0.0
2022-04-14,331,0,4,0,168.0,0.0
2022-04-15,292,0,4,0,161.0,0.0
2022-04-16,282,1,4,0,146.0,0.0
2022-04-17,241,1,4,0,134.0,0.0
2022-04-18,239,0,4,0,100.0,0.0
2022-04-19,256,0,4,0,103.0,0.0
2022-04-20,283,0,4,0,152.0,0.0
2022-04-21,237,0,4,0,109.0,1.0
2022-04-22,276,0,4,0,131.0,1.0
2022-04-23,285,1,4,0,126.0,1.0
2022-04-24,271,1,4,0,144.0,0.0
2022-04-25,256,0,4,0,123.0,0.0
2022-04-26,244,0,4,0,116.0,0.0
2022-04-27,314,0,4,0,137.0,0.0
2022-04-28,348,0,4,0,159.0,1.0
2022-04-29,361,0,4,0,180.0,2.0
2022-04-30,321,1,4,0,157.0,1.0
2022-05-01,278,1,5,0,145.0,0.0
2022-05-02,282,0,5,0,146.0,1.0
2022-05-03,282,0,5,0,137.0,3.0
2022-05-04,251,0,5,0,101.0,1.0
2022-05-05,352,0,5,0,153.0,1.0
2022-05-06,365,0,5,0,194.0,3.0
2022-05-07,293,1,5,0,116.0,1.0
2022-05-08,260,1,5,0,114.0,2.0
2022-05-09,295,0,5,0,145.0,1.0
2022-05-10,296,0,5,0,142.0,1.0
2022-05-11,300,0,5,0,137.0,0.0
2022-05-12,308,0,5,0,153.0,0.0
2022-05-13,332,0,5,0,172.0,1.0
2022-05-14,277,1,5,0,136.0,1.0
2022-05-15,306,1,5,0,189.0,0.0
2022-05-16,298,0,5,0,143.0,1.0
2022-05-17,315,0,5,0,181.0,0.0
2022-05-18,336,0,5,0,185.0,1.0
2022-05-19,321,0,5,0,150.0,0.0
2022-05-20,324,0,5,0,163.0,0.0
2022-05-21,349,1,5,0,160.0,2.0
2022-05-22,319,1,5,0,158.0,1.0
2022-05-23,334,0,5,0,162.0,0.0
2022-05-24,278,0,5,0,145.0,1.0
2022-05-25,304,0,5,0,164.0,0.0
2022-05-26,310,0,5,0,136.0,3.0
2022-05-27,315,0,5,0,146.0,0.0
2022-05-28,293,1,5,0,151.0,1.0
2022-05-29,282,1,5,0,157.0,0.0
2022-05-30,255,0,5,0,165.0,1.0
2022-05-31,354,0,5,0,163.0,0.0
2022-06-01,312,0,6,0,148.0,3.0
2022-06-02,317,0,6,0,144.0,1.0
2022-06-03,320,0,6,0,155.0,0.0
